Growth_phase,Strain,Area_px,Area
sta,ftsZ2,264.25,4.697777778
sta,ftsZ2,107.5,1.911111111
sta,ftsZ2,232.125,4.126666667
sta,ftsZ2,177.625,3.157777778
sta,ftsZ2,172.75,3.071111111
sta,ftsZ2,374.25,6.653333333
sta,ftsZ2,147.25,2.617777778
sta,ftsZ2,108.125,1.922222222
sta,ftsZ2,2285.25,40.62666667
sta,ftsZ2,1199.125,21.31777778
sta,ftsZ2,698,12.40888889
sta,ftsZ2,1772.5,31.51111111
sta,ftsZ2,157.875,2.806666667
sta,ftsZ2,641.5,11.40444444
sta,ftsZ2,102.125,1.815555556
sta,ftsZ2,1723.875,30.64666667
sta,ftsZ2,596.75,10.60888889
sta,ftsZ2,671.5,11.93777778
sta,ftsZ2,116.25,2.066666667
sta,ftsZ2,1619.75,28.79555556
sta,ftsZ2,102,1.813333333
sta,ftsZ2,1222,21.72444444
sta,ftsZ2,2286.125,40.64222222
sta,ftsZ2,157.875,2.806666667
sta,ftsZ2,352.875,6.273333333
sta,ftsZ2,1083.625,19.26444444
sta,ftsZ2,736,13.08444444
sta,ftsZ2,728,12.94222222
sta,ftsZ2,752,13.36888889
sta,ftsZ2,234.625,4.171111111
sta,ftsZ2,259.125,4.606666667
sta,ftsZ2,719,12.78222222
sta,ftsZ2,458.875,8.157777778
sta,ftsZ2,1363.75,24.24444444
sta,ftsZ2,528.5,9.395555556
sta,ftsZ2,597.25,10.61777778
sta,ftsZ2,190.375,3.384444444
sta,ftsZ2,234.375,4.166666667
sta,ftsZ2,171.75,3.053333333
sta,ftsZ2,154.25,2.742222222
sta,ftsZ2,655.5,11.65333333
sta,ftsZ2,1206,21.44
sta,ftsZ2,208.375,3.704444444
sta,ftsZ2,102.875,1.828888889
sta,ftsZ2,651.125,11.57555556
sta,ftsZ2,1612.375,28.66444444
sta,ftsZ2,878.875,15.62444444
sta,ftsZ2,123.125,2.188888889
sta,ftsZ2,821.875,14.61111111
sta,ftsZ2,698.125,12.41111111
sta,ftsZ2,169.5,3.013333333
sta,ftsZ2,182.75,3.248888889
sta,ftsZ2,276.125,4.908888889
sta,ftsZ2,115.875,2.06
sta,ftsZ2,251.5,4.471111111
sta,ftsZ2,253.625,4.508888889
sta,ftsZ2,513.5,9.128888889
sta,ftsZ2,957.125,17.01555556
sta,ftsZ2,493,8.764444444
sta,ftsZ2,316.5,5.626666667
sta,ftsZ2,109.75,1.951111111
sta,ftsZ2,124.875,2.22
sta,ftsZ2,610.5,10.85333333
sta,ftsZ2,939,16.69333333
sta,ftsZ2,298.625,5.308888889
sta,ftsZ2,1558.375,27.70444444
sta,ftsZ2,486.25,8.644444444
sta,ftsZ2,244.5,4.346666667
sta,ftsZ2,113,2.008888889
sta,ftsZ2,1868.25,33.21333333
sta,ftsZ2,194.25,3.453333333
sta,ftsZ2,566.375,10.06888889
sta,ftsZ2,110.5,1.964444444
sta,ftsZ2,3065.125,54.49111111
sta,ftsZ2,466.125,8.286666667
sta,ftsZ2,1871.75,33.27555556
sta,ftsZ2,112.375,1.997777778
sta,ftsZ2,668,11.87555556
sta,ftsZ2,101,1.795555556
sta,ftsZ2,160.125,2.846666667
sta,ftsZ2,402.375,7.153333333
sta,ftsZ2,645.5,11.47555556
sta,ftsZ2,184.875,3.286666667
sta,ftsZ2,151.25,2.688888889
sta,ftsZ2,123,2.186666667
sta,ftsZ2,489.125,8.695555556
sta,ftsZ2,236.375,4.202222222
sta,ftsZ2,221.75,3.942222222
sta,ftsZ2,141.125,2.508888889
sta,ftsZ2,133.125,2.366666667
sta,ftsZ2,537.375,9.553333333
sta,ftsZ2,107,1.902222222
sta,ftsZ2,178.75,3.177777778
sta,ftsZ2,2096.5,37.27111111
sta,ftsZ2,436.75,7.764444444
sta,ftsZ2,1015.125,18.04666667
sta,ftsZ2,128.25,2.28
sta,ftsZ2,222,3.946666667
sta,ftsZ2,631,11.21777778
sta,ftsZ2,722,12.83555556
sta,ftsZ2,1716.375,30.51333333
sta,ftsZ2,220.75,3.924444444
sta,ftsZ2,167.5,2.977777778
sta,ftsZ2,379.625,6.748888889
sta,ftsZ2,480,8.533333333
sta,ftsZ2,350.375,6.228888889
sta,ftsZ2,315.75,5.613333333
sta,ftsZ2,154.875,2.753333333
sta,ftsZ2,149.875,2.664444444
sta,ftsZ2,1830.375,32.54
sta,ftsZ2,1715.5,30.49777778
sta,ftsZ2,692.5,12.31111111
sta,ftsZ2,586.625,10.42888889
sta,ftsZ2,148.25,2.635555556
sta,ftsZ2,725.75,12.90222222
sta,ftsZ2,1596.125,28.37555556
sta,ftsZ2,213.25,3.791111111
sta,ftsZ2,297.5,5.288888889
sta,ftsZ2,940.25,16.71555556
sta,ftsZ2,1035.125,18.40222222
sta,ftsZ2,1650,29.33333333
sta,ftsZ2,301.125,5.353333333
sta,ftsZ2,109.125,1.94
sta,ftsZ2,1113.75,19.8
sta,ftsZ2,102.375,1.82
sta,ftsZ2,1236.625,21.98444444
sta,ftsZ2,127.625,2.268888889
sta,ftsZ2,105.625,1.877777778
sta,ftsZ2,117.625,2.091111111
sta,ftsZ2,109.625,1.948888889
sta,ftsZ2,411.875,7.322222222
sta,ftsZ2,200.5,3.564444444
sta,ftsZ2,188.75,3.355555556
sta,ftsZ2,515.5,9.164444444
sta,ftsZ2,109.5,1.946666667
sta,ftsZ2,469.375,8.344444444
sta,ftsZ2,400,7.111111111
sta,ftsZ2,130.375,2.317777778
sta,ftsZ2,1191.25,21.17777778
sta,ftsZ2,264.5,4.702222222
sta,ftsZ2,926.125,16.46444444
sta,ftsZ2,345.75,6.146666667
sta,ftsZ2,132.5,2.355555556
sta,ftsZ2,100.125,1.78
sta,ftsZ2,114.375,2.033333333
sta,ftsZ2,1224.5,21.76888889
sta,ftsZ2,105.125,1.868888889
sta,ftsZ2,112.125,1.993333333
sta,ftsZ2,901.625,16.02888889
sta,ftsZ2,221,3.928888889
sta,ftsZ2,663.5,11.79555556
sta,ftsZ2,166.625,2.962222222
sta,ftsZ2,191.625,3.406666667
sta,ftsZ2,123.5,2.195555556
sta,ftsZ2,349.375,6.211111111
sta,ftsZ2,1056.5,18.78222222
sta,ftsZ2,182,3.235555556
sta,ftsZ2,191.25,3.4
sta,ftsZ2,183,3.253333333
sta,ftsZ2,144.625,2.571111111
sta,ftsZ2,242.375,4.308888889
sta,ftsZ2,128,2.275555556
sta,ftsZ2,755.375,13.42888889
sta,ftsZ2,180.875,3.215555556
sta,ftsZ2,145.5,2.586666667
sta,ftsZ2,112.5,2
sta,ftsZ2,441.625,7.851111111
sta,ftsZ2,250.625,4.455555556
sta,ftsZ2,907.75,16.13777778
sta,ftsZ2,347.875,6.184444444
sta,ftsZ2,175.875,3.126666667
sta,ftsZ2,100.5,1.786666667
sta,ftsZ2,811.875,14.43333333
sta,ftsZ2,113.125,2.011111111
sta,ftsZ2,262.25,4.662222222
sta,ftsZ2,111.875,1.988888889
sta,ftsZ2,170.5,3.031111111
sta,ftsZ2,1207.125,21.46
sta,ftsZ2,144.5,2.568888889
sta,ftsZ2,778.125,13.83333333
sta,ftsZ2,512,9.102222222
sta,ftsZ2,339.75,6.04
sta,ftsZ2,156.5,2.782222222
sta,ftsZ2,207.75,3.693333333
sta,ftsZ2,132.625,2.357777778
sta,ftsZ2,141.25,2.511111111
sta,ftsZ2,200.625,3.566666667
sta,ftsZ2,2172.625,38.62444444
sta,ftsZ2,106.625,1.895555556
sta,ftsZ2,345.375,6.14
sta,ftsZ2,871.25,15.48888889
sta,ftsZ2,413,7.342222222
sta,ftsZ2,900.875,16.01555556
sta,ftsZ2,897.375,15.95333333
sta,ftsZ2,116,2.062222222
sta,ftsZ2,196.375,3.491111111
sta,ftsZ2,122.375,2.175555556
sta,ftsZ2,160.5,2.853333333
sta,ftsZ2,479.75,8.528888889
sta,ftsZ2,181.125,3.22
sta,ftsZ2,321,5.706666667
sta,ftsZ2,1185.875,21.08222222
sta,ftsZ2,457.75,8.137777778
sta,ftsZ2,777.125,13.81555556
sta,ftsZ2,603.25,10.72444444
sta,ftsZ2,369.25,6.564444444
sta,ftsZ2,127.5,2.266666667
sta,ftsZ2,106.625,1.895555556
sta,ftsZ2,396.125,7.042222222
sta,ftsZ2,528.625,9.397777778
sta,ftsZ2,971.875,17.27777778
sta,ftsZ2,112.125,1.993333333
sta,ftsZ2,152.25,2.706666667
sta,ftsZ2,103,1.831111111
sta,ftsZ2,938.75,16.68888889
sta,ftsZ2,573.875,10.20222222
sta,ftsZ2,122.5,2.177777778
sta,ftsZ2,101.25,1.8
sta,ftsZ2,255.625,4.544444444
sta,ftsZ2,244.375,4.344444444
sta,ftsZ2,115.25,2.048888889
sta,ftsZ2,152.375,2.708888889
sta,ftsZ2,169.75,3.017777778
sta,ftsZ2,1306.375,23.22444444
sta,ftsZ2,1168.5,20.77333333
sta,ftsZ2,154.5,2.746666667
sta,ftsZ2,113.125,2.011111111
sta,ftsZ2,118.375,2.104444444
sta,ftsZ2,136.375,2.424444444
sta,ftsZ2,428.875,7.624444444
sta,ftsZ2,468.875,8.335555556
sta,ftsZ2,128.75,2.288888889
sta,ftsZ2,351.125,6.242222222
sta,ftsZ2,583.25,10.36888889
sta,ftsZ2,100.125,1.78
sta,ftsZ2,520.25,9.248888889
sta,ftsZ2,102.375,1.82
sta,ftsZ2,443.875,7.891111111
sta,ftsZ2,255.125,4.535555556
sta,ftsZ2,103.375,1.837777778
sta,ftsZ2,885.75,15.74666667
sta,ftsZ2,104.375,1.855555556
sta,ftsZ2,1652.125,29.37111111
sta,ftsZ2,881.75,15.67555556
sta,ftsZ2,115.875,2.06
sta,ftsZ2,146.5,2.604444444
sta,ftsZ2,122.25,2.173333333
sta,ftsZ2,148,2.631111111
sta,ftsZ2,148.75,2.644444444
sta,ftsZ2,163,2.897777778
sta,ftsZ2,404.5,7.191111111
sta,ftsZ2,125.875,2.237777778
sta,ftsZ2,627.25,11.15111111
sta,ftsZ2,118,2.097777778
sta,ftsZ2,384,6.826666667
sta,ftsZ2,221.25,3.933333333
sta,ftsZ2,115,2.044444444
sta,ftsZ2,1214.5,21.59111111
sta,ftsZ2,349.25,6.208888889
sta,ftsZ2,1911,33.97333333
sta,ftsZ2,214.625,3.815555556
sta,ftsZ2,112.5,2
sta,ftsZ2,113.375,2.015555556
sta,ftsZ2,1279.5,22.74666667
sta,ftsZ2,832.25,14.79555556
sta,ftsZ2,512.625,9.113333333
sta,ftsZ2,1230.375,21.87333333
sta,ftsZ2,143.25,2.546666667
sta,ftsZ2,164.25,2.92
sta,ftsZ2,384.125,6.828888889
sta,ftsZ2,122,2.168888889
sta,ftsZ2,2058.5,36.59555556
sta,ftsZ2,1014.25,18.03111111
sta,ftsZ2,1781.5,31.67111111
sta,ftsZ2,179.75,3.195555556
sta,ftsZ2,149.25,2.653333333
sta,ftsZ2,440.625,7.833333333
sta,ftsZ2,101.5,1.804444444
sta,ftsZ2,132,2.346666667
sta,ftsZ2,1332.625,23.69111111
sta,ftsZ2,2383.25,42.36888889
sta,ftsZ2,108.25,1.924444444
sta,ftsZ2,121,2.151111111
sta,ftsZ2,101.375,1.802222222
sta,ftsZ2,1475.125,26.22444444
sta,ftsZ2,229.75,4.084444444
sta,ftsZ2,134.25,2.386666667
sta,ftsZ2,1373.875,24.42444444
sta,ftsZ2,166.625,2.962222222
sta,ftsZ2,1562.875,27.78444444
sta,ftsZ2,442.5,7.866666667
sta,ftsZ2,102.75,1.826666667
sta,ftsZ2,107.5,1.911111111
sta,ftsZ2,122.375,2.175555556
sta,ftsZ2,167.125,2.971111111
sta,ftsZ2,181.75,3.231111111
sta,ftsZ2,2286.875,40.65555556
sta,ftsZ2,265.375,4.717777778
sta,ftsZ2,1547.125,27.50444444
sta,ftsZ2,389,6.915555556
sta,ftsZ2,131.75,2.342222222
sta,ftsZ2,543.125,9.655555556
sta,ftsZ2,227.875,4.051111111
sta,ftsZ2,605.375,10.76222222
sta,ftsZ2,689.875,12.26444444
sta,ftsZ2,1159.625,20.61555556
sta,ftsZ2,342,6.08
sta,ftsZ2,700.125,12.44666667
sta,ftsZ2,177.625,3.157777778
sta,ftsZ2,476.375,8.468888889
sta,ftsZ2,832,14.79111111
sta,ftsZ2,339.375,6.033333333
sta,ftsZ2,407.625,7.246666667
sta,ftsZ2,900.625,16.01111111
sta,ftsZ2,347.625,6.18
sta,ftsZ2,338.75,6.022222222
sta,ftsZ2,171.625,3.051111111
sta,ftsZ2,606.875,10.78888889
sta,ftsZ2,208.625,3.708888889
sta,ftsZ2,852.625,15.15777778
sta,ftsZ2,1229.375,21.85555556
sta,ftsZ2,423,7.52
sta,ftsZ2,168.75,3
sta,ftsZ2,106.5,1.893333333
sta,ftsZ2,728.75,12.95555556
sta,ftsZ2,1031.125,18.33111111
sta,ftsZ2,573.25,10.19111111
sta,ftsZ2,804.875,14.30888889
sta,ftsZ2,368.5,6.551111111
sta,ftsZ2,639.375,11.36666667
sta,ftsZ2,647.125,11.50444444
sta,ftsZ2,110.75,1.968888889
sta,ftsZ2,166.375,2.957777778
sta,ftsZ2,122.875,2.184444444
sta,ftsZ2,139.625,2.482222222
sta,ftsZ2,1268.625,22.55333333
sta,ftsZ2,106.875,1.9
sta,ftsZ2,466.75,8.297777778
sta,ftsZ2,155.125,2.757777778
sta,ftsZ2,106.625,1.895555556
sta,ftsZ2,119,2.115555556
sta,ftsZ2,339.375,6.033333333
sta,ftsZ2,354,6.293333333
sta,ftsZ2,554.125,9.851111111
sta,ftsZ2,813.375,14.46
sta,ftsZ2,1937.625,34.44666667
sta,ftsZ2,106.625,1.895555556
sta,ftsZ2,100.5,1.786666667
sta,ftsZ2,1049.375,18.65555556
sta,ftsZ2,193.375,3.437777778
sta,ftsZ2,104.625,1.86
sta,ftsZ2,116,2.062222222
sta,ftsZ2,668.625,11.88666667
sta,ftsZ2,539.125,9.584444444
sta,ftsZ2,285.25,5.071111111
sta,ftsZ2,115,2.044444444
sta,ftsZ2,1997.5,35.51111111
sta,ftsZ2,450.875,8.015555556
sta,ftsZ2,176.5,3.137777778
sta,ftsZ2,742.875,13.20666667
sta,ftsZ2,181.625,3.228888889
sta,ftsZ2,192.25,3.417777778
sta,ftsZ2,1841.875,32.74444444
sta,ftsZ2,1509.75,26.84
sta,ftsZ2,890.125,15.82444444
sta,ftsZ2,221.875,3.944444444
sta,ftsZ2,111.5,1.982222222
sta,ftsZ2,1395.875,24.81555556
sta,ftsZ2,442,7.857777778
sta,ftsZ2,956.75,17.00888889
sta,ftsZ2,772.875,13.74
sta,ftsZ2,505.75,8.991111111
sta,ftsZ2,366.375,6.513333333
sta,ftsZ2,229,4.071111111
sta,ftsZ2,252.625,4.491111111
sta,ftsZ2,1375.5,24.45333333
sta,ftsZ2,435.75,7.746666667
sta,ftsZ2,964.75,17.15111111
sta,ftsZ2,943.375,16.77111111
sta,ftsZ2,345.75,6.146666667
sta,ftsZ2,1410.25,25.07111111
sta,ftsZ2,391.875,6.966666667
sta,ftsZ2,118.375,2.104444444
sta,ftsZ2,708.25,12.59111111
sta,ftsZ2,281.25,5
sta,ftsZ2,399,7.093333333
sta,ftsZ2,101.75,1.808888889
sta,ftsZ2,100.125,1.78
sta,ftsZ2,391.625,6.962222222
sta,ftsZ2,316.875,5.633333333
sta,ftsZ2,268.625,4.775555556
sta,ftsZ2,1023,18.18666667
sta,ftsZ2,111.75,1.986666667
sta,ftsZ2,694.5,12.34666667
sta,ftsZ2,513.875,9.135555556
sta,ftsZ2,145.25,2.582222222
sta,ftsZ2,169,3.004444444
sta,ftsZ2,111.875,1.988888889
sta,ftsZ2,121.5,2.16
sta,ftsZ2,223.375,3.971111111
sta,ftsZ2,537.375,9.553333333
sta,ftsZ2,148.25,2.635555556
sta,ftsZ2,196,3.484444444
sta,ftsZ2,110.875,1.971111111
sta,ftsZ2,214.625,3.815555556
sta,ftsZ2,472.875,8.406666667
sta,ftsZ2,322.125,5.726666667
sta,ftsZ2,310.625,5.522222222
sta,ftsZ2,1185.375,21.07333333
sta,ftsZ2,102.875,1.828888889
sta,ftsZ2,1311.625,23.31777778
sta,ftsZ2,405.875,7.215555556
sta,ftsZ2,327,5.813333333
sta,ftsZ2,1503.125,26.72222222
sta,ftsZ2,202,3.591111111
sta,ftsZ2,1825.125,32.44666667
sta,ftsZ2,138.25,2.457777778
sta,ftsZ2,161.625,2.873333333
sta,ftsZ2,1658.5,29.48444444
sta,ftsZ2,421.375,7.491111111
sta,ftsZ2,116.875,2.077777778
sta,ftsZ2,1615.25,28.71555556
sta,ftsZ2,1153.625,20.50888889
sta,ftsZ2,184.625,3.282222222
sta,ftsZ2,122,2.168888889
sta,ftsZ2,104.75,1.862222222
sta,ftsZ2,115.125,2.046666667
sta,ftsZ2,222.75,3.96
sta,ftsZ2,159.75,2.84
sta,ftsZ2,335,5.955555556
sta,ftsZ2,720.375,12.80666667
sta,ftsZ2,144.5,2.568888889
sta,ftsZ2,128,2.275555556
sta,ftsZ2,178.75,3.177777778
sta,ftsZ2,111.5,1.982222222
sta,ftsZ2,489.75,8.706666667
sta,ftsZ2,655.375,11.65111111
sta,ftsZ2,634,11.27111111
sta,ftsZ2,256.875,4.566666667
sta,ftsZ2,548.25,9.746666667
sta,ftsZ2,226,4.017777778
sta,ftsZ2,498.5,8.862222222
sta,ftsZ2,1098.125,19.52222222
sta,ftsZ2,793.75,14.11111111
sta,ftsZ2,320.125,5.691111111
sta,ftsZ2,111.625,1.984444444
sta,ftsZ2,126.125,2.242222222
sta,ftsZ2,880.75,15.65777778
sta,ftsZ2,116,2.062222222
sta,ftsZ2,275.125,4.891111111
sta,ftsZ2,122,2.168888889
sta,ftsZ2,170.375,3.028888889
sta,ftsZ2,137.375,2.442222222
sta,ftsZ2,253.375,4.504444444
sta,ftsZ2,1127.375,20.04222222
sta,ftsZ2,206.125,3.664444444
sta,ftsZ2,190.75,3.391111111
sta,ftsZ2,191.25,3.4
sta,ftsZ2,177.375,3.153333333
sta,ftsZ2,467.625,8.313333333
sta,ftsZ2,217.125,3.86
sta,ftsZ2,147.5,2.622222222
sta,ftsZ2,178.375,3.171111111
sta,ftsZ2,829.625,14.74888889
sta,ftsZ2,131,2.328888889
sta,ftsZ2,465.375,8.273333333
sta,ftsZ2,177.5,3.155555556
sta,ftsZ2,142.75,2.537777778
sta,ftsZ2,138.375,2.46
sta,ftsZ2,157.25,2.795555556
sta,ftsZ2,501.5,8.915555556
sta,ftsZ2,1033.25,18.36888889
sta,ftsZ2,169.5,3.013333333
sta,ftsZ2,890.375,15.82888889
sta,ftsZ2,546.5,9.715555556
sta,ftsZ2,150,2.666666667
sta,ftsZ2,959.125,17.05111111
sta,ftsZ2,295.75,5.257777778
sta,ftsZ2,110.5,1.964444444
sta,ftsZ2,1510.375,26.85111111
sta,ftsZ2,110.125,1.957777778
sta,ftsZ2,162.125,2.882222222
sta,ftsZ2,382.75,6.804444444
sta,ftsZ2,780.625,13.87777778
sta,ftsZ2,463.875,8.246666667
sta,ftsZ2,1025.25,18.22666667
sta,ftsZ2,1818.625,32.33111111
sta,ftsZ2,193.125,3.433333333
sta,ftsZ2,1646.375,29.26888889
sta,ftsZ2,321.625,5.717777778
sta,ftsZ2,124.875,2.22
sta,ftsZ2,245.75,4.368888889
sta,ftsZ2,365.875,6.504444444
sta,ura3,613.875,10.91333333
sta,ura3,139.125,2.473333333
sta,ura3,186.5,3.315555556
sta,ura3,433,7.697777778
sta,ura3,125,2.222222222
sta,ura3,309.25,5.497777778
sta,ura3,630.75,11.21333333
sta,ura3,591.875,10.52222222
sta,ura3,271,4.817777778
sta,ura3,618,10.98666667
sta,ura3,183.5,3.262222222
sta,ura3,171.125,3.042222222
sta,ura3,849.875,15.10888889
sta,ura3,311.75,5.542222222
sta,ura3,437.25,7.773333333
sta,ura3,1346.75,23.94222222
sta,ura3,561.875,9.988888889
sta,ura3,254.75,4.528888889
sta,ura3,332.125,5.904444444
sta,ura3,344.875,6.131111111
sta,ura3,452.875,8.051111111
sta,ura3,1246.625,22.16222222
sta,ura3,722.125,12.83777778
sta,ura3,194.75,3.462222222
sta,ura3,104.125,1.851111111
sta,ura3,454.25,8.075555556
sta,ura3,364,6.471111111
sta,ura3,573.875,10.20222222
sta,ura3,434.375,7.722222222
sta,ura3,1123.25,19.96888889
sta,ura3,536.75,9.542222222
sta,ura3,773.875,13.75777778
sta,ura3,527.375,9.375555556
sta,ura3,435.375,7.74
sta,ura3,1216.125,21.62
sta,ura3,642.75,11.42666667
sta,ura3,226.375,4.024444444
sta,ura3,435,7.733333333
sta,ura3,1264.75,22.48444444
sta,ura3,107,1.902222222
sta,ura3,1534.25,27.27555556
sta,ura3,599,10.64888889
sta,ura3,502,8.924444444
sta,ura3,645.25,11.47111111
sta,ura3,577,10.25777778
sta,ura3,760.5,13.52
sta,ura3,607.125,10.79333333
sta,ura3,300,5.333333333
sta,ura3,1066.25,18.95555556
sta,ura3,109.75,1.951111111
sta,ura3,173.75,3.088888889
sta,ura3,336,5.973333333
sta,ura3,595.375,10.58444444
sta,ura3,406.625,7.228888889
sta,ura3,494.75,8.795555556
sta,ura3,350.25,6.226666667
sta,ura3,969,17.22666667
sta,ura3,960.875,17.08222222
sta,ura3,487.75,8.671111111
sta,ura3,834.375,14.83333333
sta,ura3,191.625,3.406666667
sta,ura3,611.375,10.86888889
sta,ura3,672.875,11.96222222
sta,ura3,611,10.86222222
sta,ura3,563.875,10.02444444
sta,ura3,452.625,8.046666667
sta,ura3,502.375,8.931111111
sta,ura3,618.25,10.99111111
sta,ura3,331.875,5.9
sta,ura3,138.875,2.468888889
sta,ura3,394.5,7.013333333
sta,ura3,281.5,5.004444444
sta,ura3,516.25,9.177777778
sta,ura3,496.875,8.833333333
sta,ura3,897.875,15.96222222
sta,ura3,471.125,8.375555556
sta,ura3,513.5,9.128888889
sta,ura3,143.125,2.544444444
sta,ura3,115.125,2.046666667
sta,ura3,100.125,1.78
sta,ura3,529.625,9.415555556
sta,ura3,1214.375,21.58888889
sta,ura3,1392.125,24.74888889
sta,ura3,402.375,7.153333333
sta,ura3,361.625,6.428888889
sta,ura3,802,14.25777778
sta,ura3,203.75,3.622222222
sta,ura3,796.5,14.16
sta,ura3,203.25,3.613333333
sta,ura3,336.25,5.977777778
sta,ura3,477.25,8.484444444
sta,ura3,113.625,2.02
sta,ura3,737,13.10222222
sta,ura3,487.25,8.662222222
sta,ura3,137,2.435555556
sta,ura3,120.25,2.137777778
sta,ura3,483.375,8.593333333
sta,ura3,415.5,7.386666667
sta,ura3,368.25,6.546666667
sta,ura3,443.875,7.891111111
sta,ura3,165.5,2.942222222
sta,ura3,719.125,12.78444444
sta,ura3,575.5,10.23111111
sta,ura3,492.875,8.762222222
sta,ura3,105.25,1.871111111
sta,ura3,266.375,4.735555556
sta,ura3,392.75,6.982222222
sta,ura3,315.375,5.606666667
sta,ura3,521.5,9.271111111
sta,ura3,278.375,4.948888889
sta,ura3,154.75,2.751111111
sta,ura3,515.375,9.162222222
sta,ura3,432.625,7.691111111
sta,ura3,246.625,4.384444444
sta,ura3,1041.125,18.50888889
sta,ura3,135.125,2.402222222
sta,ura3,623.125,11.07777778
sta,ura3,855.375,15.20666667
sta,ura3,105.875,1.882222222
sta,ura3,775.375,13.78444444
sta,ura3,375,6.666666667
sta,ura3,985.625,17.52222222
sta,ura3,301.375,5.357777778
sta,ura3,186.75,3.32
sta,ura3,110.75,1.968888889
sta,ura3,106.125,1.886666667
sta,ura3,1096.375,19.49111111
sta,ura3,391.875,6.966666667
sta,ura3,131.625,2.34
sta,ura3,526.125,9.353333333
sta,ura3,449.25,7.986666667
sta,ura3,134.25,2.386666667
sta,ura3,139.75,2.484444444
sta,ura3,217.875,3.873333333
sta,ura3,166.25,2.955555556
sta,ura3,236.875,4.211111111
sta,ura3,130.25,2.315555556
sta,ura3,1819.375,32.34444444
sta,ura3,386.875,6.877777778
sta,ura3,261.375,4.646666667
sta,ura3,408.125,7.255555556
sta,ura3,562.25,9.995555556
sta,ura3,182.125,3.237777778
sta,ura3,315.25,5.604444444
sta,ura3,341.875,6.077777778
sta,ura3,311,5.528888889
sta,ura3,102.5,1.822222222
sta,ura3,496.75,8.831111111
sta,ura3,843.625,14.99777778
sta,ura3,132.25,2.351111111
sta,ura3,219.5,3.902222222
sta,ura3,366.625,6.517777778
sta,ura3,367.625,6.535555556
sta,ura3,737.375,13.10888889
sta,ura3,147.375,2.62
sta,ura3,135.875,2.415555556
sta,ura3,637.875,11.34
sta,ura3,101.75,1.808888889
sta,ura3,196.125,3.486666667
sta,ura3,277,4.924444444
sta,ura3,203.875,3.624444444
sta,ura3,204.125,3.628888889
sta,ura3,1120.875,19.92666667
sta,ura3,357.25,6.351111111
sta,ura3,501,8.906666667
sta,ura3,143.5,2.551111111
sta,ura3,166.75,2.964444444
sta,ura3,448.625,7.975555556
sta,ura3,1091.875,19.41111111
sta,ura3,138.625,2.464444444
sta,ura3,215.25,3.826666667
sta,ura3,322.375,5.731111111
sta,ura3,113.125,2.011111111
sta,ura3,131.375,2.335555556
sta,ura3,128.25,2.28
sta,ura3,112.125,1.993333333
sta,ura3,1164.5,20.70222222
sta,ura3,563.625,10.02
sta,ura3,1056.75,18.78666667
sta,ura3,491.5,8.737777778
sta,ura3,777.875,13.82888889
sta,ura3,273.75,4.866666667
sta,ura3,121.375,2.157777778
sta,ura3,256.25,4.555555556
sta,ura3,506.375,9.002222222
sta,ura3,212.375,3.775555556
sta,ura3,117,2.08
sta,ura3,107.625,1.913333333
sta,ura3,455.25,8.093333333
sta,ura3,108.75,1.933333333
sta,ura3,365.375,6.495555556
sta,ura3,925.125,16.44666667
sta,ura3,1105.625,19.65555556
sta,ura3,413.625,7.353333333
sta,ura3,158.5,2.817777778
sta,ura3,137.125,2.437777778
sta,ura3,784.5,13.94666667
sta,ura3,267.625,4.757777778
sta,ura3,109.75,1.951111111
sta,ura3,202.875,3.606666667
sta,ura3,117.25,2.084444444
sta,ura3,892,15.85777778
sta,ura3,165.875,2.948888889
sta,ura3,458.125,8.144444444
sta,ura3,530.5,9.431111111
sta,ura3,345.625,6.144444444
sta,ura3,373.125,6.633333333
sta,ura3,206.5,3.671111111
sta,ura3,435.75,7.746666667
sta,ura3,630.375,11.20666667
sta,ura3,453.5,8.062222222
sta,ura3,214.875,3.82
sta,ura3,491,8.728888889
sta,ura3,159.375,2.833333333
sta,ura3,505.75,8.991111111
sta,ura3,127.375,2.264444444
sta,ura3,149.875,2.664444444
sta,ura3,871,15.48444444
sta,ura3,850.75,15.12444444
sta,ura3,321,5.706666667
sta,ura3,360.5,6.408888889
sta,ura3,474.875,8.442222222
sta,ura3,369,6.56
sta,ura3,528.5,9.395555556
sta,ura3,417.75,7.426666667
sta,ura3,729.125,12.96222222
sta,ura3,237.125,4.215555556
sta,ura3,354.875,6.308888889
sta,ura3,419.625,7.46
sta,ura3,216.875,3.855555556
sta,ura3,105.875,1.882222222
sta,ura3,541,9.617777778
sta,ura3,245.625,4.366666667
sta,ura3,253.625,4.508888889
sta,ura3,295.875,5.26
sta,ura3,841.625,14.96222222
sta,ura3,341.875,6.077777778
sta,ura3,178.625,3.175555556
sta,ura3,318.375,5.66
sta,ura3,717.375,12.75333333
sta,ura3,405.125,7.202222222
sta,ura3,319.625,5.682222222
sta,ura3,568.5,10.10666667
sta,ura3,354.125,6.295555556
sta,ura3,118.5,2.106666667
sta,ura3,173.25,3.08
sta,ura3,250.5,4.453333333
sta,ura3,403.875,7.18
sta,ura3,569.75,10.12888889
sta,ura3,226.875,4.033333333
sta,ura3,362.875,6.451111111
sta,ura3,126.25,2.244444444
sta,ura3,376.75,6.697777778
sta,ura3,397.125,7.06
sta,ura3,340,6.044444444
