Experiment,Threshold,Strain,Replicate,Area_px,Circularity,Length_px,Area_micron,Length_micron
20170601,-5,EV,B,160.78125,0.97914624,15.755264,2.858333333,2.100701867
20170601,-5,EV,B,398.53125,0.9911983,23.356358,7.085,3.114181067
20170601,-5,EV,B,250.28125,0.9216003,22.397955,4.449444444,2.986394
20170601,-5,EV,B,147.6875,0.99528986,14.09953,2.625555556,1.879937333
20170601,-5,EV,B,402.65625,0.9683655,24.954422,7.158333333,3.327256267
20170601,-5,EV,B,258.15625,0.9767597,19.954655,4.589444444,2.660620667
20170601,-5,EV,B,251.25,0.989592,18.584467,4.466666667,2.477928933
20170601,-5,EV,B,107.262695,0.98566675,12.549974,1.906892356,1.673329867
20170601,-5,EV,B,134.09961,0.9808807,14.406103,2.383993067,1.920813733
20170601,-5,EV,B,163.99023,0.9649143,16.67711,2.915381867,2.223614667
20170601,-5,EV,B,142,0.9851313,14.778814,2.524444444,1.970508533
20170601,-5,EV,B,137.96875,0.97716665,14.755536,2.452777778,1.9674048
20170601,-5,EV,B,114.53125,0.98001176,13.412161,2.036111111,1.788288133
20170601,-5,EV,B,139.26562,0.94291437,16.24346,2.475833244,2.165794667
20170601,-5,EV,B,163.95703,0.9680983,16.640537,2.914791644,2.218738267
20170601,-5,EV,B,246.77148,0.79377735,25.509308,4.387048533,3.401241067
20170601,-5,EV,B,81.23901,0.9265349,12.714379,1.444249067,1.695250533
20170601,-5,EV,B,101.53125,0.9884799,11.988248,1.805,1.598433067
20170601,-5,EV,B,180.89062,0.8772695,20.057793,3.215833244,2.6743724
20170601,-5,EV,B,112.546875,0.98772645,12.710243,2.000833333,1.694699067
20170601,-5,EV,B,165.42188,0.94011533,17.655083,2.940833422,2.354011067
20170601,-5,EV,B,90.59375,0.9831072,11.401019,1.610555556,1.520135867
20170601,-5,EV,B,292.86768,0.95094085,22.852297,5.206536533,3.046972933
20170601,-5,EV,B,186.61719,0.98946,16.472338,3.317638933,2.196311733
20170601,-5,EV,B,233.58203,0.9839741,18.621822,4.152569422,2.4829096
20170601,-5,EV,B,285.5,0.9828854,20.587755,5.075555556,2.745034
20170601,-5,EV,B,214.93945,0.9572496,19.40784,3.821145778,2.587712
20170601,-5,EV,B,312.25,0.9532026,23.052845,5.551111111,3.073712667
20170601,-5,EV,B,176.67773,0.97242284,16.932512,3.140937422,2.257668267
20170601,-5,EV,B,309.53125,0.9668499,21.496668,5.502777778,2.8662224
20170601,-5,EV,B,225.39062,0.9925287,17.767326,4.006944356,2.3689768
20170601,-5,EV,B,289.76562,0.9253785,23.85264,5.1513888,3.180352
20170601,-5,EV,B,180.36719,0.9827125,16.025759,3.206527822,2.136767867
20170601,-5,EV,B,286.78125,0.978283,21.144705,5.098333333,2.819294
20170601,-5,EV,B,242.09375,0.936722,21.316725,4.303888889,2.84223
20170601,-5,EV,B,199.875,0.99193597,16.609777,3.553333333,2.214636933
20170601,-5,EV,B,243.73438,0.9045864,22.43047,4.333055644,2.990729333
20170601,-5,EV,B,235.71875,0.9696604,19.561152,4.190555556,2.6081536
20170601,-5,EV,B,205.5,0.98698694,17.547874,3.653333333,2.339716533
20170601,-5,EV,B,251.5625,0.99046457,18.725155,4.472222222,2.496687333
20170601,-5,EV,B,278.9375,0.9680061,19.63329,4.958888889,2.617772
20170601,-5,EV,B,156.54688,0.9789441,15.557596,2.783055644,2.074346133
20170601,-5,EV,B,444.96875,0.9654502,25.909744,7.910555556,3.454632533
20170601,-5,EV,B,453.4375,0.8736165,28.544046,8.061111111,3.8058728
20170601,-5,EV,B,201.625,0.96942484,16.879307,3.584444444,2.250574267
20170601,-5,EV,B,155.86719,0.9666196,15.814166,2.770972267,2.108555467
20170601,-5,EV,B,126.79199,0.9840959,13.619609,2.254079822,1.815947867
20170601,-5,EV,B,142.98438,0.9829369,14.6360855,2.541944533,1.951478067
20170601,-5,EV,B,85.78125,0.9776571,11.539204,1.525,1.538560533
20170601,-5,EV,B,67.671875,0.96985143,10.60846,1.203055556,1.414461333
20170601,-5,EV,A,246.59375,0.98061657,18.967373,4.383888889,2.528983067
20170601,-5,EV,A,258.0625,0.9861347,19.350658,4.587777778,2.580087733
20170601,-5,EV,A,192.05469,0.9941661,16.131165,3.4143056,2.150822
20170601,-5,EV,A,196.5625,0.9900521,17.019836,3.494444444,2.269311467
20170601,-5,EV,A,248.6709,0.98964316,18.88351,4.420816,2.517801333
20170601,-5,EV,A,224.64844,0.9963967,17.376799,3.993750044,2.316906533
20170601,-5,EV,A,324.64062,0.98832923,21.66385,5.7713888,2.888513333
20170601,-5,EV,A,248.35938,0.9941872,18.188221,4.415277867,2.425096133
20170601,-5,EV,A,361.8711,0.94096226,24.13327,6.433264,3.217769333
20170601,-5,EV,A,327.6914,0.7860308,28.536173,5.825624889,3.804823067
20170601,-5,EV,A,216.53906,0.99289817,17.204494,3.849583289,2.293932533
20170601,-5,EV,A,212.95312,0.99367785,17.219172,3.785833244,2.2958896
20170601,-5,EV,A,263.23438,0.98819774,19.615896,4.679722311,2.6154528
20170601,-5,EV,A,203.99219,0.9561676,18.656986,3.626527822,2.487598133
20170601,-5,EV,A,202.6875,0.9908835,17.24406,3.603333333,2.299208
20170601,-5,EV,A,137.02344,0.98066705,14.671674,2.435972267,1.9562232
20170601,-5,EV,A,112.953125,0.9889872,12.835789,2.008055556,1.711438533
20170601,-5,EV,A,121.77344,0.97395927,14.008762,2.164861156,1.867834933
20170601,-5,EV,A,67.265625,0.97635967,10.395565,1.195833333,1.386075333
20170601,-5,EV,A,202.23047,0.9750957,18.094402,3.595208356,2.412586933
20170601,-5,EV,A,186.21289,0.9690916,17.29016,3.310451378,2.305354667
20170601,-5,EV,A,263.64844,0.9888969,19.559124,4.687083378,2.6078832
20170601,-5,EV,A,250.71094,0.9924498,18.91044,4.457083378,2.521392
20170601,-5,EV,A,212.46875,0.97749335,18.191559,3.777222222,2.4255412
20170601,-5,EV,A,237.29688,0.98355395,19.18203,4.2186112,2.557604
20170601,-5,EV,A,245.14062,0.99353474,18.00583,4.358055467,2.400777333
20170601,-5,EV,A,190.78125,0.99065375,16.60534,3.391666667,2.214045333
20170601,-5,EV,A,238.77344,0.9827134,19.042057,4.244861156,2.538940933
20170601,-5,EV,A,239.25781,0.99471545,17.870747,4.253472178,2.382766267
20170601,-5,EV,A,186.86719,0.9962036,15.952269,3.322083378,2.1269692
20170601,-5,EV,A,204.10938,0.99122536,16.79006,3.6286112,2.238674667
20170601,-5,EV,A,268.91406,0.99130964,19.482582,4.7806944,2.5976776
20170601,-5,EV,A,378.3125,0.931991,27.103848,6.725555556,3.6138464
20170601,-5,EV,A,244.4375,0.96209294,20.619087,4.345555556,2.7492116
20170601,-5,EV,A,249.20312,0.9738949,20.016472,4.430277689,2.668862933
20170601,-5,EV,A,154.375,0.9905685,14.87596,2.744444444,1.983461333
20170601,-5,EV,A,350,0.95350575,24.810207,6.222222222,3.3080276
20170601,-5,EV,A,49.75,0.4823896,10.198039,0.884444444,1.359738533
20170601,-5,EV,A,235.48438,0.98642236,18.326391,4.186388978,2.4435188
20170601,-5,EV,A,164.94531,0.9877295,15.696009,2.932361067,2.0928012
20170601,-5,EV,A,230.92188,0.9886392,18.059994,4.105277867,2.4079992
20170601,-5,EV,A,168.03906,0.9626944,16.92511,2.987361067,2.256681333
20170601,-5,EV,A,95.96875,0.9909282,11.727472,1.706111111,1.563662933
20170601,-5,EV,A,66.6875,0.98459285,9.997495,1.185555556,1.332999333
20170601,-5,EV,A,125.046875,0.971984,14.324534,2.223055556,1.909937867
20170601,-5,EV,A,232.95312,0.96996593,18.618435,4.1413888,2.482458
20170601,-5,EV,A,260.09375,0.9502426,20.869143,4.623888889,2.7825524
20170601,-5,EV,A,311.64062,0.90639687,24.724028,5.540277689,3.296537067
20170601,-5,EV,A,121.75,0.8068253,16.636715,2.164444444,2.218228667
20170601,-5,EV,A,122.421875,0.85086256,15.587952,2.176388889,2.0783936
20170601,-5,EV,A,171.54688,0.8691554,18.752823,3.049722311,2.5003764
20170601,-5,EV,A,107.9375,0.9133554,14.166757,1.918888889,1.888900933
20170601,-5,EV,A,210.44531,0.9199909,18.575914,3.741249956,2.476788533
20170601,-5,EV,A,107.47656,0.87896943,14.137904,1.9106944,1.885053867
20170601,-5,EV,A,201.79688,0.9384608,18.550552,3.587500089,2.473406933
20170601,-5,EV,A,195.4082,0.95211315,17.004642,3.473923556,2.2672856
20170601,-5,EV,A,291.10938,0.9788267,20.867369,5.175277867,2.782315867
20170601,-5,EV,A,226.6875,0.98962045,17.68017,4.03,2.357356
20170601,-5,EV,A,226.03125,0.99295855,17.774916,4.018333333,2.3699888
20170601,-5,EV,A,244.5625,0.9906832,18.703188,4.347777778,2.4937584
20170601,-5,EV,A,155.20312,0.98486286,15.436301,2.759166578,2.058173467
20170601,-5,EV,A,244.21875,0.9300629,20.553577,4.341666667,2.740476933
20170601,-5,EV,A,373.21484,0.99031407,22.409616,6.634930489,2.9879488
20170601,-5,EV,A,296.68848,0.9809342,21.353659,5.274461867,2.847154533
20170601,-5,EV,A,188.48633,0.99088585,16.350243,3.350868089,2.1800324
20170601,-5,EV,A,282.86328,0.99359107,19.633905,5.028680533,2.617854
20170601,-5,EV,A,268.52344,0.9822078,20.308056,4.773750044,2.7077408
20170601,-5,EV,A,265.28125,0.9904637,19.63065,4.716111111,2.61742
20170601,-5,EV,A,249.34375,0.99187154,18.462852,4.432777778,2.4617136
20170601,-5,EV,A,256.89062,0.99199104,19.187971,4.566944356,2.558396133
20170601,-5,EV,A,202.5,0.9894636,17.148472,3.6,2.286462933
20170601,-5,EV,A,175.8125,0.9953821,15.33434,3.125555556,2.044578667
20170601,-5,EV,A,296.23438,0.94937766,23.15038,5.266388978,3.086717333
20170601,-5,EV,A,212.09375,0.98147607,17.380674,3.770555556,2.3174232
20170601,-5,EV,A,262.84375,0.90864533,21.847858,4.672777778,2.913047733
20170601,-5,EV,A,363.15625,0.93918705,23.098202,6.456111111,3.079760267
20170601,-5,EV,A,254.6914,0.97234243,19.832218,4.527847111,2.644295733
20170601,-5,EV,A,230.85938,0.99132144,18.089272,4.104166756,2.411902933
20170601,-5,EV,A,273.96875,0.9914781,19.096397,4.870555556,2.546186267
20170601,-5,EV,A,227.53125,0.9905872,17.866697,4.045,2.382226267
20170601,-5,EV,A,164.15625,0.9880441,15.504361,2.918333333,2.067248133
20170601,-5,EV,A,214.26562,0.99045557,17.384333,3.809166578,2.317911067
20170601,-5,EV,A,224.41406,0.9792129,18.51515,3.989583289,2.468686667
20170601,-5,EV,A,135.82812,0.9857905,13.982501,2.414722133,1.864333467
20170601,-5,EV,A,278.64062,0.9446969,21.233234,4.953611022,2.831097867
20170601,-5,EV,A,241.51562,0.8680978,21.397753,4.293611022,2.853033733
20170601,-5,EV,A,178.875,0.86001605,19.281973,3.18,2.570929733
20170601,-5,EV,A,336.6875,0.95797205,24.010601,5.985555556,3.201413467
20170601,-5,EV,A,381.85938,0.95484143,24.778675,6.7886112,3.303823333
20170601,-5,EV,A,241.8872,0.9914626,18.41314,4.300216889,2.455085333
20170601,-5,EV,A,289.82617,0.96171606,21.680523,5.152465244,2.8907364
20170601,-5,EV,A,325.96875,0.9878382,21.545633,5.795,2.872751067
20170601,-5,EV,A,347.3496,0.99381614,21.953356,6.175104,2.927114133
20170601,-5,EV,A,378.5703,0.97789115,24.135656,6.730138667,3.218087467
20170601,-5,EV,A,279.33594,0.9904798,19.440943,4.965972267,2.592125733
20170601,-5,EV,A,272.48438,0.97300506,21.084097,4.844166756,2.811212933
20170601,-5,EV,A,280.21094,0.9419244,22.704767,4.981527822,3.027302267
20170601,-5,EV,A,248.17188,0.99114573,18.512415,4.411944533,2.468322
20170601,-5,EV,A,268.51172,0.9775323,20.603153,4.773541689,2.747087067
20170601,-5,EV,A,392.96875,0.991724,23.427952,6.986111111,3.123726933
20170601,-5,EV,A,187.90625,0.99308294,16.113945,3.340555556,2.148526
20170601,-5,EV,A,324.375,0.98329306,21.90376,5.766666667,2.920501333
20170601,-5,EV,A,246.5,0.9417402,21.235481,4.382222222,2.831397467
20170601,-5,EV,A,233.84375,0.9884935,18.454086,4.157222222,2.4605448
20170601,-5,EV,A,275.1875,0.990672,19.774393,4.892222222,2.636585733
20170601,-5,EV,A,239.88281,0.9782964,19.541327,4.264583289,2.605510267
20170601,-5,EV,A,420.3125,0.9813319,24.431973,7.472222222,3.2575964
20170601,-5,EV,A,294.97656,0.99406475,20.342682,5.244027733,2.7123576
20170601,-5,EV,A,317.26562,0.9386535,24.493343,5.640277689,3.265779067
20170601,-5,EV,A,238.875,0.99016905,18.377398,4.246666667,2.450319733
20170601,-5,EV,A,571.0156,0.9229523,30.694288,10.15138844,4.092571733
20170601,-5,EV,A,252.78125,0.9323015,22.17336,4.493888889,2.956448
20170601,-5,EV,A,478.64062,0.9027041,28.655823,8.509166578,3.8207764
20170601,-5,EV,A,269.46875,0.97878534,20.419683,4.790555556,2.7226244
20170601,-5,EV,A,161.78125,0.9813303,15.915502,2.876111111,2.122066933
20170601,-5,EV,A,241.7207,0.98947257,18.572056,4.297256889,2.476274133
20170601,-5,EV,A,213.46875,0.96598566,18.86766,3.795,2.515688
20170601,-5,EV,A,386.875,0.9630209,24.574366,6.877777778,3.276582133
20170601,-5,EV,A,200.9375,0.9929925,16.623783,3.572222222,2.2165044
20170601,-5,EV,A,217.70312,0.96612567,19.212301,3.870277689,2.561640133
20170601,-5,EV,A,269.0547,0.98706967,18.973038,4.783194667,2.5297384
20170601,-5,EV,A,317.60156,0.869075,25.321417,5.646249956,3.376188933
20170601,-5,EV,A,289.1836,0.97830904,21.49698,5.141041778,2.866264
20170601,-5,EV,A,198.96875,0.9939603,16.443037,3.537222222,2.192404933
20170601,-5,EV,A,283.89844,0.9804189,20.287403,5.047083378,2.704987067
20170601,-5,EV,A,175.75,0.9947901,15.323492,3.124444444,2.043132267
20170601,-5,EV,A,270.96875,0.98716336,20.134571,4.817222222,2.684609467
20170601,-5,EV,A,244.48047,0.98080647,19.688402,4.346319467,2.625120267
20170601,-5,EV,A,231.33887,0.99087375,17.812925,4.112691022,2.375056667
20170601,-5,EV,A,238.78125,0.9810995,19.304525,4.245,2.573936667
20170601,-5,EV,A,458.65625,0.9676955,26.665632,8.153888889,3.5554176
20170601,-5,EV,A,173.25,0.9833325,16.28144,3.08,2.170858667
20170601,-5,EV,A,160.43652,0.9911371,15.172432,2.8522048,2.022990933
20170601,-5,EV,A,343.59375,0.9849349,21.942345,6.108333333,2.925646
20170601,-5,EV,A,287.71875,0.9919367,19.874214,5.115,2.6498952
20170601,-5,EV,A,206.35938,0.9901582,17.190113,3.6686112,2.292015067
20170601,-5,EV,A,359.53125,0.9601062,25.001907,6.391666667,3.3335876
20170601,-5,EV,A,218.4375,0.87155986,22.62504,3.883333333,3.016672
20170601,-5,EV,A,104.265625,0.98278224,12.602717,1.853611111,1.680362267
20170601,-5,EV,A,148.65625,0.9546716,16.232685,2.642777778,2.164358
20170601,-5,EV,A,114.671875,0.98441017,13.163968,2.038611111,1.755195733
20170601,-5,EV,A,189.95312,0.9330448,19.007517,3.376944356,2.5343356
20170601,-5,EV,A,414.40625,0.8973198,28.3641,7.367222222,3.78188
20170601,-5,EV,A,318.96875,0.92605287,23.217916,5.670555556,3.095722133
20170601,-5,EV,A,290.40625,0.9137491,21.529732,5.162777778,2.870630933
20170601,-5,EV,A,334.57812,0.9514412,24.143875,5.948055467,3.219183333
20170601,-5,EV,A,178.46875,0.9101774,17.243744,3.172777778,2.299165867
20170601,-5,EV,A,229.90625,0.984031,17.904236,4.087222222,2.387231467
20170601,-5,EV,A,238.6875,0.9400056,20.21896,4.243333333,2.695861333
20170601,-5,EV,A,202.45312,0.9023745,20.120739,3.599166578,2.6827652
20170601,-5,EV,A,433.03125,0.9605349,25.233652,7.698333333,3.364486933
20170601,-5,EV,A,404.0625,0.9062045,28.110592,7.183333333,3.748078933
20170601,-5,EV,A,171.57031,0.9519243,16.400318,3.050138844,2.186709067
20170601,-5,EV,A,217.36133,0.9111847,18.365427,3.864201422,2.4487236
20170601,-5,EV,A,230.91797,0.91474336,21.050663,4.105208356,2.806755067
20170601,-5,EV,A,179.46875,0.9695277,16.086376,3.190555556,2.144850133
20170601,-5,EV,A,176.49219,0.96899813,16.36127,3.137638933,2.181502667
20170601,-5,EV,A,140.36719,0.98569727,14.229506,2.495416711,1.897267467
20170601,-5,EV,A,130.42969,0.9782762,14.219598,2.318750044,1.8959464
20170601,-5,EV,A,246.1875,0.92495733,21.377434,4.376666667,2.850324533
20170601,-5,EV,A,162.90625,0.86398596,19.338083,2.896111111,2.578411067
20170601,-5,EV,A,285.91028,0.9741231,21.42933,5.082849422,2.857244
20170601,-5,EV,A,366.5503,0.9056635,25.351126,6.516449778,3.380150133
20170601,-5,EV,A,294.1797,0.9945857,19.893217,5.229861333,2.652428933
20170601,-5,EV,A,159.87793,0.9740239,15.777452,2.842274311,2.103660267
20170601,-5,EV,A,336.89062,0.90326786,25.97549,5.989166578,3.463398667
20170601,-5,EV,A,218.67188,0.9807507,18.06623,3.887500089,2.408830667
20170601,-5,EV,A,195.4375,0.98065186,17.348433,3.474444444,2.3131244
20170601,-5,EV,A,319.34375,0.9777705,22.414648,5.677222222,2.988619733
20170601,-5,EV,A,213.09375,0.99533284,16.837923,3.788333333,2.2450564
20170601,-5,EV,A,223.0625,0.97489756,18.878984,3.965555556,2.517197867
20170601,-5,EV,A,192.32812,0.9672217,17.927444,3.419166578,2.390325867
20170601,-5,EV,A,242.99219,0.9844155,18.50014,4.319861156,2.466685333
20170601,-5,EV,A,271.52344,0.9747726,20.6821,4.827083378,2.757613333
20170601,-5,EV,A,210.75,0.93716574,20.145153,3.746666667,2.6860204
20170601,-5,EV,A,291.4375,0.95230395,22.318151,5.181111111,2.975753467
20170601,-5,EV,A,252.28125,0.92020947,21.98525,4.485,2.931366667
20170601,-5,EV,A,237.57031,0.98083085,18.911417,4.223472178,2.521522267
20170601,-5,EV,A,270.04688,0.97070706,20.73865,4.800833422,2.765153333
20170601,-5,EV,A,320.5,0.9793985,21.914568,5.697777778,2.9219424
20170601,-5,EV,A,162.0625,0.9741388,15.462144,2.881111111,2.0616192
20170601,-5,EV,A,411.125,0.97152275,25.461819,7.308888889,3.3949092
20170601,-5,EV,A,300.8125,0.9801681,21.270323,5.347777778,2.836043067
20170601,-5,EV,A,450.9375,0.96190524,27.946398,8.016666667,3.7261864
20170601,-5,EV,A,282.67188,0.96917796,21.223991,5.025277867,2.829865467
20170601,-5,EV,A,150.0625,0.9803372,14.985431,2.667777778,1.998057467
20170601,-5,EV,A,210.56836,0.98176783,17.870872,3.743437511,2.382782933
20170601,-5,EV,A,367.73438,0.9876117,22.919514,6.537500089,3.0559352
20170601,-5,EV,A,281.4375,0.9872481,19.471579,5.003333333,2.596210533
20170601,-5,EV,A,271.73438,0.9164612,23.11685,4.830833422,3.082246667
20170601,-5,EV,A,225.20703,0.93971014,20.670446,4.003680533,2.756059467
20170601,-5,EV,A,318.09375,0.98647165,21.700424,5.655,2.893389867
20170601,-5,EV,A,380.03125,0.98950946,23.192272,6.756111111,3.092302933
20170601,-5,EV,A,245.8125,0.97371364,19.807081,4.37,2.640944133
20170601,-5,EV,A,167.81934,0.97048134,16.416122,2.983454933,2.188816267
20170601,-5,EV,A,189.14844,0.95412016,18.497276,3.362638933,2.466303467
20170601,-5,EV,A,231.59375,0.9488645,18.890469,4.117222222,2.5187292
20170601,-5,EV,A,281.15625,0.96639466,21.303976,4.998333333,2.840530133
20170601,-5,EV,A,284.67188,0.97237426,21.430622,5.060833422,2.857416267
20170601,-5,EV,A,430.5,0.9159105,25.465826,7.653333333,3.395443467
20170601,-5,EV,A,128.28125,0.9589474,14.801153,2.280555556,1.973487067
20170601,-5,EV,A,202.21094,0.91431147,20.484747,3.594861156,2.7312996
20170601,-5,EV,A,132.7207,0.9651433,14.725494,2.359479111,1.9633992
20170601,-5,EV,A,143.24219,0.9775541,15.214168,2.546527822,2.028555733
20170601,-5,EV,A,409.71875,0.9361493,27.077747,7.283888889,3.610366267
20170601,-5,EV,A,391.5625,0.94660795,25.404512,6.961111111,3.387268267
20170601,-5,EV,A,385.21875,0.9456566,25.113134,6.848333333,3.348417867
20170601,-5,EV,A,251.125,0.9554019,20.534288,4.464444444,2.737905067
20170601,-5,EV,A,294.5625,0.9339883,23.402893,5.236666667,3.120385733
20170601,-5,EV,A,323.9297,0.9358685,23.595768,5.758750222,3.1461024
20170601,-5,EV,A,190.04688,0.9662169,17.681871,3.3786112,2.3575828
20170601,-5,EV,A,198.4375,0.972288,17.499615,3.527777778,2.333282
20170601,-5,EV,A,349.16455,0.95137966,24.87228,6.207369778,3.316304
20170601,-5,EV,A,314.29297,0.97280705,22.679382,5.587430578,3.0239176
20170601,-5,EV,A,355.14844,0.97534037,23.760492,6.313750044,3.1680656
20170601,-5,EV,A,353.16406,0.9119611,26.944607,6.278472178,3.592614267
20170601,-5,EV,A,247.02344,0.93646693,21.513199,4.391527822,2.868426533
20170601,-5,EV,A,415.54688,0.9097205,29.068438,7.387500089,3.875791733
20170601,-5,EV,A,240.12305,0.98958355,17.857557,4.268854222,2.3810076
20170601,-5,EV,A,311.28125,0.8867125,26.099897,5.533888889,3.479986267
20170601,-5,EV,A,274.92188,0.97475195,20.65107,4.887500089,2.753476
20170601,-5,EV,A,185.17188,0.98383945,16.4129,3.291944533,2.188386667
20170601,-5,EV,A,339.7578,0.8323248,28.311157,6.040138667,3.774820933
20170601,-5,EV,A,260.45312,0.91102016,21.441822,4.630277689,2.8589096
20170601,-5,EV,A,214.8125,0.9812209,18.273468,3.818888889,2.4364624
20170601,-5,EV,A,237.28125,0.98958695,18.783201,4.218333333,2.5044268
20170601,-5,EV,A,278.3125,0.9829576,20.297234,4.947777778,2.706297867
20170601,-5,EV,A,233.28516,0.98584425,18.34191,4.147291733,2.445588
20170601,-5,EV,A,168.53125,0.9781711,16.334011,2.996111111,2.177868133
20170601,-5,EV,A,221.41797,0.98411626,18.408577,3.936319467,2.454476933
20170601,-5,EV,A,240.45312,0.9768903,19.43863,4.274722133,2.591817333
20170601,-5,EV,A,265.92188,0.9933243,19.342672,4.727500089,2.579022933
20170601,-5,EV,A,208.41016,0.9890196,17.368948,3.705069511,2.315859733
20170601,-5,EV,A,263.17188,0.9700981,20.822668,4.6786112,2.776355733
20170601,-5,EV,A,176.73438,0.9912698,15.895825,3.141944533,2.119443333
20170601,-5,EV,A,239.14062,0.98814505,18.80361,4.2513888,2.507148
20170601,-5,EV,A,182.75,0.99252063,16.084837,3.248888889,2.144644933
20170601,-5,EV,A,315.8125,0.9797499,22.002531,5.614444444,2.9336708
20170601,-5,EV,A,229.84375,0.9825917,18.919004,4.086111111,2.522533867
20170601,-5,EV,A,233.32031,0.97976345,19.307611,4.147916622,2.574348133
20170601,-5,EV,A,264.5,0.98619366,20.003662,4.702222222,2.667154933
